국가,연도,직업,수,국가영문,위도,경도
노르웨이,2002,간호사,62338.0,norway,62.00000000,10.00000000
노르웨이,2003,의사,14746.0,norway,62.00000000,10.00000000
노르웨이,2003,약사,2311.0,norway,62.00000000,10.00000000
노르웨이,2003,치과의사,3711.0,norway,62.00000000,10.00000000
노르웨이,2003,간호사,64744.0,norway,62.00000000,10.00000000
노르웨이,2004,의사,15615.0,norway,62.00000000,10.00000000
노르웨이,2004,약사,2345.0,norway,62.00000000,10.00000000
노르웨이,2004,치과의사,3694.0,norway,62.00000000,10.00000000
노르웨이,2004,간호사,66986.0,norway,62.00000000,10.00000000
노르웨이,2005,의사,16473.0,norway,62.00000000,10.00000000
노르웨이,2005,약사,2426.0,norway,62.00000000,10.00000000
노르웨이,2005,치과의사,3899.0,norway,62.00000000,10.00000000
노르웨이,2005,간호사,69399.0,norway,62.00000000,10.00000000
노르웨이,2006,의사,17391.0,norway,62.00000000,10.00000000
노르웨이,2006,약사,2573.0,norway,62.00000000,10.00000000
노르웨이,2006,치과의사,4106.0,norway,62.00000000,10.00000000
노르웨이,2006,간호사,71479.0,norway,62.00000000,10.00000000
노르웨이,2007,의사,18102.0,norway,62.00000000,10.00000000
노르웨이,2007,약사,2684.0,norway,62.00000000,10.00000000
노르웨이,2007,치과의사,4106.0,norway,62.00000000,10.00000000
노르웨이,2007,간호사,72873.0,norway,62.00000000,10.00000000
노르웨이,2008,의사,18858.0,norway,62.00000000,10.00000000
노르웨이,2008,약사,2889.0,norway,62.00000000,10.00000000
노르웨이,2008,치과의사,4191.0,norway,62.00000000,10.00000000
노르웨이,2008,간호사,74309.0,norway,62.00000000,10.00000000
노르웨이,2009,의사,19546.0,norway,62.00000000,10.00000000
노르웨이,2009,약사,3016.0,norway,62.00000000,10.00000000
노르웨이,2009,치과의사,4192.0,norway,62.00000000,10.00000000
노르웨이,2009,간호사,76902.0,norway,62.00000000,10.00000000
노르웨이,2010,의사,20114.0,norway,62.00000000,10.00000000
노르웨이,2010,약사,3120.0,norway,62.00000000,10.00000000
노르웨이,2010,치과의사,4293.0,norway,62.00000000,10.00000000
노르웨이,2010,간호사,78857.0,norway,62.00000000,10.00000000
노르웨이,2011,의사,20744.0,norway,62.00000000,10.00000000
노르웨이,2011,약사,3196.0,norway,62.00000000,10.00000000
노르웨이,2011,치과의사,4380.0,norway,62.00000000,10.00000000
노르웨이,2011,간호사,81238.0,norway,62.00000000,10.00000000
노르웨이,2012,의사,21238.0,norway,62.00000000,10.00000000
노르웨이,2012,약사,3367.0,norway,62.00000000,10.00000000
노르웨이,2012,치과의사,4340.0,norway,62.00000000,10.00000000
노르웨이,2012,간호사,82939.0,norway,62.00000000,10.00000000
노르웨이,2013,의사,21874.0,norway,62.00000000,10.00000000
노르웨이,2013,약사,3506.0,norway,62.00000000,10.00000000
노르웨이,2013,치과의사,4434.0,norway,62.00000000,10.00000000
노르웨이,2013,간호사,84664.0,norway,62.00000000,10.00000000
노르웨이,2014,의사,22754.0,norway,62.00000000,10.00000000
노르웨이,2014,약사,3710.0,norway,62.00000000,10.00000000
노르웨이,2014,치과의사,4450.0,norway,62.00000000,10.00000000
노르웨이,2014,간호사,86764.0,norway,62.00000000,10.00000000
노르웨이,2015,의사,23104.0,norway,62.00000000,10.00000000
노르웨이,2015,약사,3868.0,norway,62.00000000,10.00000000
노르웨이,2015,치과의사,4578.0,norway,62.00000000,10.00000000
노르웨이,2015,간호사,89836.0,norway,62.00000000,10.00000000
노르웨이,2016,의사,23986.0,norway,62.00000000,10.00000000
노르웨이,2016,약사,4113.0,norway,62.00000000,10.00000000
노르웨이,2016,치과의사,4670.0,norway,62.00000000,10.00000000
노르웨이,2016,간호사,91487.0,norway,62.00000000,10.00000000
노르웨이,2017,의사,24986.0,norway,62.00000000,10.00000000
노르웨이,2017,약사,4251.0,norway,62.00000000,10.00000000
노르웨이,2017,치과의사,4740.0,norway,62.00000000,10.00000000
노르웨이,2017,간호사,93203.0,norway,62.00000000,10.00000000
노르웨이,2018,의사,25804.0,norway,62.00000000,10.00000000
노르웨이,2018,약사,4416.0,norway,62.00000000,10.00000000
노르웨이,2018,치과의사,4776.0,norway,62.00000000,10.00000000
노르웨이,2018,간호사,94096.0,norway,62.00000000,10.00000000
노르웨이,2019,의사,26572.0,norway,62.00000000,10.00000000
노르웨이,2019,약사,4591.0,norway,62.00000000,10.00000000
노르웨이,2019,치과의사,4845.0,norway,62.00000000,10.00000000
노르웨이,2019,간호사,95624.0,norway,62.00000000,10.00000000
노르웨이,2020,의사,27361.0,norway,62.00000000,10.00000000
노르웨이,2020,약사,4748.0,norway,62.00000000,10.00000000
노르웨이,2020,치과의사,4903.0,norway,62.00000000,10.00000000
노르웨이,2020,간호사,96900.0,norway,62.00000000,10.00000000
포르투갈,1999,약사,4111.0,portugal,39.50000000,-8.00000000
포르투갈,2000,약사,4250.0,portugal,39.50000000,-8.00000000
포르투갈,2001,약사,4450.0,portugal,39.50000000,-8.00000000
포르투갈,2002,약사,4675.0,portugal,39.50000000,-8.00000000
포르투갈,2003,약사,5118.0,portugal,39.50000000,-8.00000000
포르투갈,2004,약사,5458.0,portugal,39.50000000,-8.00000000
포르투갈,2005,약사,5735.0,portugal,39.50000000,-8.00000000
포르투갈,2006,약사,5959.0,portugal,39.50000000,-8.00000000
포르투갈,2007,약사,6290.0,portugal,39.50000000,-8.00000000
포르투갈,2008,약사,6931.0,portugal,39.50000000,-8.00000000
포르투갈,2009,약사,7467.0,portugal,39.50000000,-8.00000000
포르투갈,2010,약사,7674.0,portugal,39.50000000,-8.00000000
포르투갈,2011,약사,7930.0,portugal,39.50000000,-8.00000000
포르투갈,2012,약사,7744.0,portugal,39.50000000,-8.00000000
포르투갈,2013,약사,8068.0,portugal,39.50000000,-8.00000000
포르투갈,2014,약사,8379.0,portugal,39.50000000,-8.00000000
포르투갈,2015,약사,8711.0,portugal,39.50000000,-8.00000000
포르투갈,2016,약사,8788.0,portugal,39.50000000,-8.00000000
포르투갈,2017,약사,9340.0,portugal,39.50000000,-8.00000000
포르투갈,2018,약사,9353.0,portugal,39.50000000,-8.00000000
포르투갈,2019,약사,9586.0,portugal,39.50000000,-8.00000000
슬로바키아,2000,의사,17420.0,slovakia,48.66666666,19.50000000
슬로바키아,2000,약사,1968.0,slovakia,48.66666666,19.50000000
슬로바키아,2000,치과의사,2384.0,slovakia,48.66666666,19.50000000
슬로바키아,2001,의사,17340.0,slovakia,48.66666666,19.50000000
슬로바키아,2001,약사,2284.0,slovakia,48.66666666,19.50000000
슬로바키아,2001,치과의사,2371.0,slovakia,48.66666666,19.50000000
슬로바키아,2002,의사,17215.0,slovakia,48.66666666,19.50000000
슬로바키아,2002,약사,2447.0,slovakia,48.66666666,19.50000000
슬로바키아,2002,치과의사,2340.0,slovakia,48.66666666,19.50000000
슬로바키아,2003,의사,16925.0,slovakia,48.66666666,19.50000000
슬로바키아,2003,약사,2535.0,slovakia,48.66666666,19.50000000
슬로바키아,2003,치과의사,2338.0,slovakia,48.66666666,19.50000000
슬로바키아,2004,의사,16938.0,slovakia,48.66666666,19.50000000
슬로바키아,2004,약사,2648.0,slovakia,48.66666666,19.50000000
슬로바키아,2004,치과의사,2338.0,slovakia,48.66666666,19.50000000
슬로베니아,1998,의사,4335.0,slovenian,46.11666666,14.81666666
슬로베니아,1998,약사,673.0,slovenian,46.11666666,14.81666666
슬로베니아,1998,치과의사,1171.0,slovenian,46.11666666,14.81666666
슬로베니아,1999,의사,4216.0,slovenian,46.11666666,14.81666666
슬로베니아,1999,약사,685.0,slovenian,46.11666666,14.81666666
슬로베니아,1999,치과의사,1160.0,slovenian,46.11666666,14.81666666
슬로베니아,2000,의사,4279.0,slovenian,46.11666666,14.81666666
슬로베니아,2000,약사,747.0,slovenian,46.11666666,14.81666666
슬로베니아,2000,치과의사,1159.0,slovenian,46.11666666,14.81666666
슬로베니아,2000,간호사,13633.0,slovenian,46.11666666,14.81666666
슬로베니아,2001,의사,4325.0,slovenian,46.11666666,14.81666666
슬로베니아,2001,약사,764.0,slovenian,46.11666666,14.81666666
슬로베니아,2001,치과의사,1178.0,slovenian,46.11666666,14.81666666
슬로베니아,2001,간호사,14194.0,slovenian,46.11666666,14.81666666
슬로베니아,2002,의사,4440.0,slovenian,46.11666666,14.81666666
슬로베니아,2002,약사,778.0,slovenian,46.11666666,14.81666666
슬로베니아,2002,치과의사,1199.0,slovenian,46.11666666,14.81666666
슬로베니아,2002,간호사,14281.0,slovenian,46.11666666,14.81666666
슬로베니아,2003,의사,4485.0,slovenian,46.11666666,14.81666666
슬로베니아,2003,약사,808.0,slovenian,46.11666666,14.81666666
슬로베니아,2003,치과의사,1203.0,slovenian,46.11666666,14.81666666
슬로베니아,2003,간호사,14673.0,slovenian,46.11666666,14.81666666
슬로베니아,2004,의사,4589.0,slovenian,46.11666666,14.81666666
슬로베니아,2004,약사,838.0,slovenian,46.11666666,14.81666666
슬로베니아,2004,치과의사,1193.0,slovenian,46.11666666,14.81666666
슬로베니아,2004,간호사,14775.0,slovenian,46.11666666,14.81666666
슬로베니아,2005,의사,4692.0,slovenian,46.11666666,14.81666666
슬로베니아,2005,약사,890.0,slovenian,46.11666666,14.81666666
슬로베니아,2005,치과의사,1198.0,slovenian,46.11666666,14.81666666
슬로베니아,2005,간호사,14955.0,slovenian,46.11666666,14.81666666
슬로베니아,2006,의사,4740.0,slovenian,46.11666666,14.81666666
슬로베니아,2006,약사,941.0,slovenian,46.11666666,14.81666666
슬로베니아,2006,치과의사,1202.0,slovenian,46.11666666,14.81666666
슬로베니아,2006,간호사,15248.0,slovenian,46.11666666,14.81666666
슬로베니아,2007,의사,4814.0,slovenian,46.11666666,14.81666666
슬로베니아,2007,약사,975.0,slovenian,46.11666666,14.81666666
슬로베니아,2007,치과의사,1234.0,slovenian,46.11666666,14.81666666
슬로베니아,2007,간호사,15585.0,slovenian,46.11666666,14.81666666
슬로베니아,2008,의사,4854.0,slovenian,46.11666666,14.81666666
슬로베니아,2008,약사,972.0,slovenian,46.11666666,14.81666666
슬로베니아,2008,치과의사,1216.0,slovenian,46.11666666,14.81666666
슬로베니아,2008,간호사,15924.0,slovenian,46.11666666,14.81666666
슬로베니아,2009,의사,4915.0,slovenian,46.11666666,14.81666666
슬로베니아,2009,약사,1066.0,slovenian,46.11666666,14.81666666
슬로베니아,2009,치과의사,1236.0,slovenian,46.11666666,14.81666666
슬로베니아,2009,간호사,16370.0,slovenian,46.11666666,14.81666666
슬로베니아,2010,의사,4979.0,slovenian,46.11666666,14.81666666
슬로베니아,2010,약사,1102.0,slovenian,46.11666666,14.81666666
슬로베니아,2010,치과의사,1259.0,slovenian,46.11666666,14.81666666
슬로베니아,2010,간호사,16771.0,slovenian,46.11666666,14.81666666
슬로베니아,2011,의사,5121.0,slovenian,46.11666666,14.81666666
슬로베니아,2011,약사,1131.0,slovenian,46.11666666,14.81666666
슬로베니아,2011,치과의사,1280.0,slovenian,46.11666666,14.81666666
슬로베니아,2011,간호사,17107.0,slovenian,46.11666666,14.81666666
슬로베니아,2012,의사,5228.0,slovenian,46.11666666,14.81666666
슬로베니아,2012,약사,1159.0,slovenian,46.11666666,14.81666666
슬로베니아,2012,치과의사,1296.0,slovenian,46.11666666,14.81666666
슬로베니아,2012,간호사,16794.0,slovenian,46.11666666,14.81666666
슬로베니아,2013,의사,5416.0,slovenian,46.11666666,14.81666666
슬로베니아,2013,약사,1189.0,slovenian,46.11666666,14.81666666
슬로베니아,2013,치과의사,1337.0,slovenian,46.11666666,14.81666666
슬로베니아,2013,간호사,17133.0,slovenian,46.11666666,14.81666666
슬로베니아,2014,의사,5712.0,slovenian,46.11666666,14.81666666
슬로베니아,2014,약사,1244.0,slovenian,46.11666666,14.81666666
슬로베니아,2014,치과의사,1365.0,slovenian,46.11666666,14.81666666
슬로베니아,2014,간호사,17650.0,slovenian,46.11666666,14.81666666
슬로베니아,2015,의사,5830.0,slovenian,46.11666666,14.81666666
슬로베니아,2015,약사,1295.0,slovenian,46.11666666,14.81666666
슬로베니아,2015,치과의사,1392.0,slovenian,46.11666666,14.81666666
슬로베니아,2015,간호사,18122.0,slovenian,46.11666666,14.81666666
슬로베니아,2016,의사,6224.0,slovenian,46.11666666,14.81666666
슬로베니아,2016,약사,1356.0,slovenian,46.11666666,14.81666666
슬로베니아,2016,치과의사,1421.0,slovenian,46.11666666,14.81666666
슬로베니아,2016,간호사,19933.0,slovenian,46.11666666,14.81666666
슬로베니아,2017,의사,6408.0,slovenian,46.11666666,14.81666666
슬로베니아,2017,약사,1422.0,slovenian,46.11666666,14.81666666
슬로베니아,2017,치과의사,1455.0,slovenian,46.11666666,14.81666666
슬로베니아,2017,간호사,20505.0,slovenian,46.11666666,14.81666666
슬로베니아,2018,의사,6591.0,slovenian,46.11666666,14.81666666
슬로베니아,2018,약사,1466.0,slovenian,46.11666666,14.81666666
슬로베니아,2018,치과의사,1492.0,slovenian,46.11666666,14.81666666
슬로베니아,2018,간호사,21031.0,slovenian,46.11666666,14.81666666
슬로베니아,2019,의사,6812.0,slovenian,46.11666666,14.81666666
슬로베니아,2019,약사,1516.0,slovenian,46.11666666,14.81666666
슬로베니아,2019,치과의사,1514.0,slovenian,46.11666666,14.81666666
슬로베니아,2019,간호사,21464.0,slovenian,46.11666666,14.81666666
스페인,1998,의사,117566.0,spain,40.00000000,-4.00000000
스페인,1998,약사,23000.0,spain,40.00000000,-4.00000000
스페인,1998,간호사,133633.0,spain,40.00000000,-4.00000000
스페인,1999,의사,123200.0,spain,40.00000000,-4.00000000
스페인,1999,약사,25633.0,spain,40.00000000,-4.00000000
스페인,1999,간호사,136300.0,spain,40.00000000,-4.00000000
스페인,2000,의사,127200.0,spain,40.00000000,-4.00000000
스페인,2000,약사,29167.0,spain,40.00000000,-4.00000000
스페인,2000,간호사,143567.0,spain,40.00000000,-4.00000000
스페인,2001,의사,128100.0,spain,40.00000000,-4.00000000
스페인,2001,약사,32033.0,spain,40.00000000,-4.00000000
스페인,2001,간호사,158300.0,spain,40.00000000,-4.00000000
스페인,2002,의사,129667.0,spain,40.00000000,-4.00000000
스페인,2002,약사,32433.0,spain,40.00000000,-4.00000000
스페인,2002,간호사,168833.0,spain,40.00000000,-4.00000000
스페인,2003,의사,136000.0,spain,40.00000000,-4.00000000
스페인,2003,약사,32233.0,spain,40.00000000,-4.00000000
스페인,2003,간호사,180833.0,spain,40.00000000,-4.00000000
스페인,2004,의사,147833.0,spain,40.00000000,-4.00000000
스페인,2004,약사,34700.0,spain,40.00000000,-4.00000000
스페인,2004,간호사,184600.0,spain,40.00000000,-4.00000000
스페인,2005,의사,154767.0,spain,40.00000000,-4.00000000
스페인,2005,약사,37433.0,spain,40.00000000,-4.00000000
스페인,2005,간호사,190400.0,spain,40.00000000,-4.00000000
스페인,2006,의사,160933.0,spain,40.00000000,-4.00000000
스페인,2006,약사,40967.0,spain,40.00000000,-4.00000000
스페인,2006,간호사,197867.0,spain,40.00000000,-4.00000000
스페인,2007,의사,161033.0,spain,40.00000000,-4.00000000
스페인,2007,약사,43067.0,spain,40.00000000,-4.00000000
스페인,2007,간호사,208267.0,spain,40.00000000,-4.00000000
스페인,2008,의사,162900.0,spain,40.00000000,-4.00000000
스페인,2008,약사,45700.0,spain,40.00000000,-4.00000000
스페인,2008,간호사,221600.0,spain,40.00000000,-4.00000000
스페인,2009,의사,166800.0,spain,40.00000000,-4.00000000
스페인,2009,약사,43500.0,spain,40.00000000,-4.00000000
스페인,2009,간호사,229700.0,spain,40.00000000,-4.00000000
스페인,2010,의사,175033.0,spain,40.00000000,-4.00000000
스페인,2010,약사,43000.0,spain,40.00000000,-4.00000000
스페인,2010,간호사,239867.0,spain,40.00000000,-4.00000000
스페인,2011,의사,179267.0,spain,40.00000000,-4.00000000
스페인,2011,약사,43767.0,spain,40.00000000,-4.00000000
스페인,2011,간호사,243967.0,spain,40.00000000,-4.00000000
스페인,2012,의사,178833.0,spain,40.00000000,-4.00000000
스페인,2012,약사,49200.0,spain,40.00000000,-4.00000000
스페인,2012,간호사,245300.0,spain,40.00000000,-4.00000000
스페인,2013,의사,177665.0,spain,40.00000000,-4.00000000
스페인,2013,약사,52100.0,spain,40.00000000,-4.00000000
스페인,2013,간호사,239767.0,spain,40.00000000,-4.00000000
스페인,2014,의사,176665.0,spain,40.00000000,-4.00000000
스페인,2014,약사,54567.0,spain,40.00000000,-4.00000000
스페인,2014,간호사,239333.0,spain,40.00000000,-4.00000000
스페인,2015,의사,178600.0,spain,40.00000000,-4.00000000
스페인,2015,약사,55400.0,spain,40.00000000,-4.00000000
스페인,2015,간호사,245533.0,spain,40.00000000,-4.00000000
스페인,2016,의사,177731.0,spain,40.00000000,-4.00000000
스페인,2016,약사,56167.0,spain,40.00000000,-4.00000000
스페인,2016,간호사,256333.0,spain,40.00000000,-4.00000000
스페인,2017,의사,180633.0,spain,40.00000000,-4.00000000
스페인,2017,약사,53867.0,spain,40.00000000,-4.00000000
스페인,2017,간호사,267266.0,spain,40.00000000,-4.00000000
스페인,2018,의사,188166.0,spain,40.00000000,-4.00000000
스페인,2018,약사,55633.0,spain,40.00000000,-4.00000000
스페인,2018,간호사,274633.0,spain,40.00000000,-4.00000000
스페인,2019,의사,207565.0,spain,40.00000000,-4.00000000
스페인,2019,약사,58133.0,spain,40.00000000,-4.00000000
스페인,2019,간호사,277633.0,spain,40.00000000,-4.00000000
스웨덴,1998,의사,25846.0,sweden,62.00000000,15.00000000
스웨덴,1998,약사,5967.0,sweden,62.00000000,15.00000000
스웨덴,1998,치과의사,7252.0,sweden,62.00000000,15.00000000
스웨덴,1998,간호사,83577.0,sweden,62.00000000,15.00000000
스웨덴,1999,의사,26276.0,sweden,62.00000000,15.00000000
스웨덴,1999,약사,5885.0,sweden,62.00000000,15.00000000
스웨덴,1999,치과의사,7243.0,sweden,62.00000000,15.00000000
스웨덴,1999,간호사,84599.0,sweden,62.00000000,15.00000000
스웨덴,2000,의사,26851.0,sweden,62.00000000,15.00000000
스웨덴,2000,약사,6474.0,sweden,62.00000000,15.00000000
스웨덴,2000,치과의사,7165.0,sweden,62.00000000,15.00000000
스웨덴,2000,간호사,85431.0,sweden,62.00000000,15.00000000
스웨덴,2001,의사,27779.0,sweden,62.00000000,15.00000000
스웨덴,2001,약사,6570.0,sweden,62.00000000,15.00000000
스웨덴,2001,치과의사,7224.0,sweden,62.00000000,15.00000000
스웨덴,2001,간호사,86926.0,sweden,62.00000000,15.00000000
스웨덴,2002,의사,28679.0,sweden,62.00000000,15.00000000
스웨덴,2002,약사,6625.0,sweden,62.00000000,15.00000000
스웨덴,2002,치과의사,7300.0,sweden,62.00000000,15.00000000
스웨덴,2002,간호사,89072.0,sweden,62.00000000,15.00000000
스웨덴,2003,의사,29419.0,sweden,62.00000000,15.00000000
스웨덴,2003,약사,6691.0,sweden,62.00000000,15.00000000
스웨덴,2003,치과의사,7304.0,sweden,62.00000000,15.00000000
스웨덴,2003,간호사,90384.0,sweden,62.00000000,15.00000000
스웨덴,2004,의사,30340.0,sweden,62.00000000,15.00000000
스웨덴,2004,약사,6862.0,sweden,62.00000000,15.00000000
스웨덴,2004,치과의사,7443.0,sweden,62.00000000,15.00000000
스웨덴,2004,간호사,92441.0,sweden,62.00000000,15.00000000
스웨덴,2005,의사,31199.0,sweden,62.00000000,15.00000000
스웨덴,2005,약사,6913.0,sweden,62.00000000,15.00000000
스웨덴,2005,치과의사,7431.0,sweden,62.00000000,15.00000000
스웨덴,2005,간호사,94578.0,sweden,62.00000000,15.00000000
스웨덴,2006,의사,32180.0,sweden,62.00000000,15.00000000
스웨덴,2006,약사,6975.0,sweden,62.00000000,15.00000000
스웨덴,2006,치과의사,7539.0,sweden,62.00000000,15.00000000
스웨덴,2006,간호사,96515.0,sweden,62.00000000,15.00000000
스웨덴,2007,의사,33178.0,sweden,62.00000000,15.00000000
스웨덴,2007,약사,7154.0,sweden,62.00000000,15.00000000
스웨덴,2007,치과의사,7587.0,sweden,62.00000000,15.00000000
스웨덴,2007,간호사,98258.0,sweden,62.00000000,15.00000000
스웨덴,2008,의사,33950.0,sweden,62.00000000,15.00000000
스웨덴,2008,약사,7150.0,sweden,62.00000000,15.00000000
스웨덴,2008,치과의사,7514.0,sweden,62.00000000,15.00000000
스웨덴,2008,간호사,99347.0,sweden,62.00000000,15.00000000
스웨덴,2009,의사,34874.0,sweden,62.00000000,15.00000000
스웨덴,2009,약사,7012.0,sweden,62.00000000,15.00000000
스웨덴,2009,치과의사,7519.0,sweden,62.00000000,15.00000000
스웨덴,2009,간호사,100256.0,sweden,62.00000000,15.00000000
스웨덴,2010,의사,35714.0,sweden,62.00000000,15.00000000
스웨덴,2010,약사,7146.0,sweden,62.00000000,15.00000000
스웨덴,2010,치과의사,7606.0,sweden,62.00000000,15.00000000
스웨덴,2010,간호사,101774.0,sweden,62.00000000,15.00000000
스웨덴,2011,의사,36751.0,sweden,62.00000000,15.00000000
스웨덴,2011,약사,7287.0,sweden,62.00000000,15.00000000
스웨덴,2011,치과의사,7732.0,sweden,62.00000000,15.00000000
스웨덴,2011,간호사,102880.0,sweden,62.00000000,15.00000000
스웨덴,2012,의사,37776.0,sweden,62.00000000,15.00000000
스웨덴,2012,약사,7330.0,sweden,62.00000000,15.00000000
스웨덴,2012,치과의사,7811.0,sweden,62.00000000,15.00000000
스웨덴,2012,간호사,104003.0,sweden,62.00000000,15.00000000
스웨덴,2013,의사,38823.0,sweden,62.00000000,15.00000000
스웨덴,2013,약사,7280.0,sweden,62.00000000,15.00000000
스웨덴,2013,치과의사,7844.0,sweden,62.00000000,15.00000000
스웨덴,2013,간호사,105162.0,sweden,62.00000000,15.00000000
스웨덴,2014,의사,39849.0,sweden,62.00000000,15.00000000
스웨덴,2014,약사,7386.0,sweden,62.00000000,15.00000000
스웨덴,2014,치과의사,7902.0,sweden,62.00000000,15.00000000
스웨덴,2014,간호사,106147.0,sweden,62.00000000,15.00000000
스웨덴,2015,의사,40914.0,sweden,62.00000000,15.00000000
스웨덴,2015,약사,7527.0,sweden,62.00000000,15.00000000
스웨덴,2015,치과의사,8004.0,sweden,62.00000000,15.00000000
스웨덴,2015,간호사,107383.0,sweden,62.00000000,15.00000000
스웨덴,2016,의사,42007.0,sweden,62.00000000,15.00000000
스웨덴,2016,약사,7646.0,sweden,62.00000000,15.00000000
스웨덴,2016,치과의사,8086.0,sweden,62.00000000,15.00000000
스웨덴,2016,간호사,108475.0,sweden,62.00000000,15.00000000
스웨덴,2017,의사,42926.0,sweden,62.00000000,15.00000000
스웨덴,2017,약사,7726.0,sweden,62.00000000,15.00000000
스웨덴,2017,치과의사,8182.0,sweden,62.00000000,15.00000000
스웨덴,2017,간호사,109568.0,sweden,62.00000000,15.00000000
스웨덴,2018,의사,43930.0,sweden,62.00000000,15.00000000
스웨덴,2018,약사,8011.0,sweden,62.00000000,15.00000000
스웨덴,2018,치과의사,8212.0,sweden,62.00000000,15.00000000
스웨덴,2018,간호사,110441.0,sweden,62.00000000,15.00000000
영국,1998,의사,110952.0,uk,54.00000000,-2.00000000
영국,1999,의사,112183.0,uk,54.00000000,-2.00000000
영국,2000,의사,116427.0,uk,54.00000000,-2.00000000
영국,2000,간호사,479868.0,uk,54.00000000,-2.00000000
영국,2001,의사,119800.0,uk,54.00000000,-2.00000000
영국,2001,간호사,493697.0,uk,54.00000000,-2.00000000
영국,2002,의사,124714.0,uk,54.00000000,-2.00000000
영국,2002,약사,34959.0,uk,54.00000000,-2.00000000
영국,2002,간호사,513798.0,uk,54.00000000,-2.00000000
영국,2003,의사,130599.0,uk,54.00000000,-2.00000000
영국,2003,약사,35904.0,uk,54.00000000,-2.00000000
영국,2003,간호사,530063.0,uk,54.00000000,-2.00000000
영국,2004,의사,139194.0,uk,54.00000000,-2.00000000
영국,2004,약사,36778.0,uk,54.00000000,-2.00000000
영국,2004,간호사,541623.0,uk,54.00000000,-2.00000000
영국,2005,의사,144780.0,uk,54.00000000,-2.00000000
영국,2005,약사,36467.0,uk,54.00000000,-2.00000000
영국,2005,간호사,552404.0,uk,54.00000000,-2.00000000
영국,2006,의사,148998.0,uk,54.00000000,-2.00000000
영국,2006,약사,37707.0,uk,54.00000000,-2.00000000
영국,2006,간호사,547238.0,uk,54.00000000,-2.00000000
영국,2007,의사,152184.0,uk,54.00000000,-2.00000000
영국,2007,약사,38134.0,uk,54.00000000,-2.00000000
영국,2007,치과의사,29451.0,uk,54.00000000,-2.00000000
영국,2007,간호사,530578.0,uk,54.00000000,-2.00000000
영국,2008,의사,158597.0,uk,54.00000000,-2.00000000
영국,2008,약사,38915.0,uk,54.00000000,-2.00000000
영국,2008,치과의사,30617.0,uk,54.00000000,-2.00000000
영국,2008,간호사,535658.0,uk,54.00000000,-2.00000000
영국,2009,의사,164607.0,uk,54.00000000,-2.00000000
영국,2009,약사,39642.0,uk,54.00000000,-2.00000000
영국,2009,치과의사,31394.0,uk,54.00000000,-2.00000000
영국,2009,간호사,529693.0,uk,54.00000000,-2.00000000
영국,2010,의사,166250.0,uk,54.00000000,-2.00000000
영국,2010,약사,40641.0,uk,54.00000000,-2.00000000
영국,2010,치과의사,32298.0,uk,54.00000000,-2.00000000
영국,2010,간호사,527560.0,uk,54.00000000,-2.00000000
영국,2011,의사,169919.0,uk,54.00000000,-2.00000000
영국,2011,약사,48042.0,uk,54.00000000,-2.00000000
영국,2011,치과의사,33218.0,uk,54.00000000,-2.00000000
영국,2011,간호사,518756.0,uk,54.00000000,-2.00000000
영국,2012,의사,171747.0,uk,54.00000000,-2.00000000
영국,2012,약사,49731.0,uk,54.00000000,-2.00000000
영국,2012,치과의사,33268.0,uk,54.00000000,-2.00000000
영국,2012,간호사,505867.0,uk,54.00000000,-2.00000000
영국,2013,의사,173976.0,uk,54.00000000,-2.00000000
영국,2013,약사,51315.0,uk,54.00000000,-2.00000000
영국,2013,치과의사,33676.0,uk,54.00000000,-2.00000000
영국,2013,간호사,509202.0,uk,54.00000000,-2.00000000
영국,2014,의사,177352.0,uk,54.00000000,-2.00000000
영국,2014,약사,53261.0,uk,54.00000000,-2.00000000
영국,2014,치과의사,34348.0,uk,54.00000000,-2.00000000
영국,2014,간호사,512714.0,uk,54.00000000,-2.00000000
영국,2015,의사,180444.0,uk,54.00000000,-2.00000000
영국,2015,약사,54380.0,uk,54.00000000,-2.00000000
영국,2015,치과의사,34621.0,uk,54.00000000,-2.00000000
영국,2015,간호사,514850.0,uk,54.00000000,-2.00000000
영국,2016,의사,182534.0,uk,54.00000000,-2.00000000
영국,2016,약사,56542.0,uk,54.00000000,-2.00000000
영국,2016,치과의사,34867.0,uk,54.00000000,-2.00000000
영국,2016,간호사,516974.0,uk,54.00000000,-2.00000000
영국,2017,의사,185692.0,uk,54.00000000,-2.00000000
영국,2017,약사,55960.0,uk,54.00000000,-2.00000000
영국,2017,치과의사,34760.0,uk,54.00000000,-2.00000000
영국,2017,간호사,516930.0,uk,54.00000000,-2.00000000
영국,2018,의사,188783.0,uk,54.00000000,-2.00000000
영국,2018,약사,57225.0,uk,54.00000000,-2.00000000
영국,2018,치과의사,35000.0,uk,54.00000000,-2.00000000
영국,2018,간호사,535128.0,uk,54.00000000,-2.00000000
영국,2019,의사,196784.0,uk,54.00000000,-2.00000000
영국,2019,약사,58239.0,uk,54.00000000,-2.00000000
영국,2019,치과의사,35568.0,uk,54.00000000,-2.00000000
영국,2019,간호사,547661.0,uk,54.00000000,-2.00000000
영국,2020,의사,203529.0,uk,54.00000000,-2.00000000
영국,2020,약사,57218.0,uk,54.00000000,-2.00000000
영국,2020,치과의사,36394.0,uk,54.00000000,-2.00000000
영국,2020,간호사,567803.0,uk,54.00000000,-2.00000000
